,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
652,0,History,18988,tt0063227,"1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.",The Lion in Winter,7.056355,0,1/1/1968,The Lion in Winter,1968,FALSE
339,2000000,Crime,10633,tt0061811,An African American detective is asked to investigate a murder in a racist southern town.,In the Heat of the Night,9.059617,27379978,8/2/1967,In the Heat of the Night,1967,TRUE
340,2000000,Drama,10633,tt0061811,An African American detective is asked to investigate a murder in a racist southern town.,In the Heat of the Night,9.059617,27379978,8/2/1967,In the Heat of the Night,1967,TRUE
341,2000000,Mystery,10633,tt0061811,An African American detective is asked to investigate a murder in a racist southern town.,In the Heat of the Night,9.059617,27379978,8/2/1967,In the Heat of the Night,1967,TRUE
342,2000000,Thriller,10633,tt0061811,An African American detective is asked to investigate a murder in a racist southern town.,In the Heat of the Night,9.059617,27379978,8/2/1967,In the Heat of the Night,1967,TRUE
112,2500000,Crime,475,tt0061418,Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Barrow who in the 1930s began robbing banks in U.S. cities until they were eventually killed. The film is a major landmark in the aesthetic movement known as the New Hollywood.,Bonnie and Clyde,12.109198,50700000,7/18/1967,Bonnie and Clyde,1967,FALSE
113,2500000,Drama,475,tt0061418,Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Barrow who in the 1930s began robbing banks in U.S. cities until they were eventually killed. The film is a major landmark in the aesthetic movement known as the New Hollywood.,Bonnie and Clyde,12.109198,50700000,7/18/1967,Bonnie and Clyde,1967,FALSE
216,18000000,Adventure,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
217,18000000,Fantasy,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
218,18000000,Comedy,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
219,18000000,Family,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
220,18000000,Music,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
221,18000000,Romance,16081,tt0061584,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",Doctor Dolittle,3.896319,9.00E+06,12/19/1967,Doctor Dolittle,1967,FALSE
303,4000000,Comedy,1879,tt0061735,Matt and Christina Drayton are a couple whose attitudes are challenged when their daughter brings home a fianc?? who is black.,Guess Who's Coming to Dinner,5.032469,56666667,12/11/1967,Guess Who's Coming to Dinner,1967,FALSE
304,4000000,Drama,1879,tt0061735,Matt and Christina Drayton are a couple whose attitudes are challenged when their daughter brings home a fianc?? who is black.,Guess Who's Coming to Dinner,5.032469,56666667,12/11/1967,Guess Who's Coming to Dinner,1967,FALSE
305,4000000,Romance,1879,tt0061735,Matt and Christina Drayton are a couple whose attitudes are challenged when their daughter brings home a fianc?? who is black.,Guess Who's Coming to Dinner,5.032469,56666667,12/11/1967,Guess Who's Coming to Dinner,1967,FALSE
624,3000000,Drama,37247,tt0061722,A recent college graduate finds himself in a love triangle with an older woman and her daughter.,The Graduate,12.057829,104945305,12/21/1967,The Graduate,1967,FALSE
11,3900000,Drama,874,tt0060665,A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he?€?s risking his own life. An award winning film from 1966.,A Man for All Seasons,6.997888,28350000,12/12/1966,A Man for All Seasons,1966,TRUE
12,3900000,History,874,tt0060665,A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he?€?s risking his own life. An award winning film from 1966.,A Man for All Seasons,6.997888,28350000,12/12/1966,A Man for All Seasons,1966,TRUE
31,60000000,Comedy,8849,tt0375173,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle.",Alfie,10.411608,13395939,10/22/2004,Alfie,1966,FALSE
33,0,Drama,15598,tt0060086,The film tells the story of a young man who leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.,Alfie,7.409319,0,3/29/1966,Alfie,1966,FALSE
34,0,Romance,15598,tt0060086,The film tells the story of a young man who leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.,Alfie,7.409319,0,3/29/1966,Alfie,1966,FALSE
694,12000000,Action,5923,tt0060934,"Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",The Sand Pebbles,11.354247,2.00E+07,12/20/1966,The Sand Pebbles,1966,FALSE
695,12000000,Adventure,5923,tt0060934,"Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",The Sand Pebbles,11.354247,2.00E+07,12/20/1966,The Sand Pebbles,1966,FALSE
696,12000000,Drama,5923,tt0060934,"Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",The Sand Pebbles,11.354247,2.00E+07,12/20/1966,The Sand Pebbles,1966,FALSE
697,12000000,War,5923,tt0060934,"Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",The Sand Pebbles,11.354247,2.00E+07,12/20/1966,The Sand Pebbles,1966,FALSE
